,stop_id,entry/update time,date_time,duration,call_for_service,location,intersection,PID,race,perceivedDisability,limited_english,age,gender,lgbt,genderNonconforming,evidence_found,actions_taken,personSearchGiven,propertySearchGiven,basis_for_search,basisForSearchExplanation,reason_for_stop,reasonForStopDetail,reasonForStopExplanation,result,entryUpdateTime,Type,speed
104,1267,3/18/2021 14:10,2021-03-18 13:45:00,15,FALSE,Oak Ave,,1,Hispanic/Latino(a),,FALSE,20,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,40 in 25mph zone,Citation for infraction,2021-03-18 13:45:00,1,
105,1268,3/18/2021 14:12,2021-03-18 14:10:00,10,FALSE,Oak Ave,,1,Asian,,FALSE,60,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,44 in 25mph zone,Warning (verbal or written),2021-03-18 14:10:00,1,
106,1269,3/18/2021 14:45,2021-03-18 9:05:00,45,FALSE,Yerba Santa,,1,Hispanic/Latino(a),Speech impairment or limited use of language,TRUE,45,Male,No,FALSE,,Person removed from vehicle by order,,,,,Traffic Violation,Moving Violation,42mph in 25mph zone,In-field cite and release,2021-03-18 9:05:00,1,
107,1270,3/19/2021 7:17,2021-03-19 7:10:00,8,FALSE,Foothill Expwy,Old Oak Ct,1,White,,FALSE,30,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,79mph in a 45,Citation for infraction,2021-03-19 7:10:00,1,
108,1273,3/19/2021 8:50,2021-03-19 8:40:00,8,FALSE,Almond Ave,,1,Hispanic/Latino(a),,FALSE,20,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,41mph in a 25,Citation for infraction,2021-03-19 8:40:00,1,
109,1274,3/19/2021 10:02,2021-03-19 9:55:00,8,FALSE,Los Altos Ave,,1,White,,FALSE,40,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,41mph in a 25,Citation for infraction,2021-03-19 9:55:00,1,
110,1275,3/19/2021 10:46,2021-03-19 10:40:00,8,FALSE,Los Altos Ave,,1,White,,FALSE,50,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,42mph in 25,Citation for infraction,2021-03-19 10:40:00,1,
111,1277,3/19/2021 11:37,2021-03-19 8:40:00,11,FALSE,Truman Ave,Await Ct,1,Middle Eastern or South Asian,,FALSE,50,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver north on Truman Ave. visual speed of 40 mph. Radar confirmed speed at 45mph. Stopped driver and identified by license.,Citation for infraction,2021-03-19 8:40:00,2,"45, 25"
112,1300,3/22/2021 8:25,2021-03-22 8:14:00,8,FALSE,Almond,Alicia,1,White,,FALSE,50,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,50mph in a 25mph zone,Citation for infraction,2021-03-22 8:14:00,1,
113,1301,3/22/2021 10:44,2021-03-22 10:39:00,3,FALSE,Fremont,Altos Oaks,1,Hispanic/Latino(a),,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,60mph in a 45mph zone,Warning (verbal or written),2021-03-22 10:39:00,1,
114,1302,3/22/2021 14:18,2021-03-22 14:07:00,8,FALSE,Truman,,1,Asian,Speech impairment or limited use of language,TRUE,65,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,41mph in 25mph zone,Citation for infraction,2021-03-22 14:07:00,1,
115,1304,3/22/2021 15:20,2021-03-22 15:09:00,10,FALSE,Sunkist,Almond,1,Middle Eastern or South Asian,,FALSE,35,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,100mph eb foothill,Citation for infraction,2021-03-22 15:09:00,2,"100, 45"
117,1337,3/24/2021 8:57,2021-03-24 8:48:00,9,FALSE,Los Altos Avenue,,1,Asian,,FALSE,55,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,41mph in 25mph zone,Citation for infraction,2021-03-24 8:48:00,1,
118,1342,3/25/2021 8:35,2021-03-25 8:25:00,9,FALSE,Fremont,Altos Oaks,1,Asian,,FALSE,35,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,45mph in 25mph zone,Citation for infraction,2021-03-25 8:25:00,1,
119,1343,3/25/2021 8:43,2021-03-25 8:35:00,8,FALSE,Magdalena Ct,Magdalena Ave,1,Middle Eastern or South Asian,,FALSE,50,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,61mph in a 35,Citation for infraction,2021-03-25 8:35:00,1,
120,1344,3/25/2021 9:17,2021-03-25 9:05:00,8,FALSE,Springer Rd,,1,Middle Eastern or South Asian,,FALSE,30,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,54mph in 35,Citation for infraction,2021-03-25 9:05:00,1,
121,1345,3/25/2021 9:18,2021-03-25 8:50:00,13,FALSE,Foothill Expressway,Springer,1,Asian,,FALSE,35,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,73mph in 45mph zone,Citation for infraction,2021-03-25 8:50:00,1,
122,1346,3/25/2021 9:20,2021-03-25 9:02:00,9,FALSE,Foothill Expressway,San Antonio,1,White,,FALSE,50,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,67mph in a 45mph zone,Citation for infraction,2021-03-25 9:02:00,1,
123,1347,3/25/2021 9:41,2021-03-25 9:35:00,8,FALSE,Loyola Dr,Frontero Ave,1,White,,FALSE,60,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,59mph in 35,Citation for infraction,2021-03-25 9:35:00,1,
124,1351,3/25/2021 11:04,2021-03-25 10:55:00,8,FALSE,Santa Rita ave,,1,Asian,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,42mph in 25,Citation for infraction,2021-03-25 10:55:00,1,
125,1352,3/25/2021 11:23,2021-03-25 11:12:00,9,FALSE,Almond,Alicia,1,Middle Eastern or South Asian,,FALSE,55,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,45mph in 25mph zone,Citation for infraction,2021-03-25 11:12:00,1,
126,1355,3/25/2021 13:27,2021-03-25 13:10:00,15,FALSE,Almond,Alicia,1,Hispanic/Latino(a),,FALSE,25,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,43mph in 25mph zone,Citation for infraction,2021-03-25 13:10:00,1,
127,1356,3/25/2021 13:59,2021-03-25 13:40:00,15,FALSE,Almond,Alicia,1,Hispanic/Latino(a),Speech impairment or limited use of language,TRUE,30,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,46mph in 25mph zone,Citation for infraction; Citation for infraction,2021-03-25 13:40:00,1,
128,1357,3/25/2021 15:27,2021-03-25 15:20:00,8,FALSE,Almond Ave,Solana Ave,1,Asian,,FALSE,40,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,45mph in a 25,Citation for infraction,2021-03-25 15:20:00,1,
129,1358,3/25/2021 15:44,2021-03-25 15:30:00,14,FALSE,Almond,Alicia,1,Hispanic/Latino(a),,FALSE,20,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,50mph in 25mph zone,Citation for infraction,2021-03-25 15:30:00,1,
130,1386,3/29/2021 9:20,2021-03-29 9:04:00,12,FALSE,Almond,N.Gordon,1,Middle Eastern or South Asian,,FALSE,45,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,43mph in 25mph zone,Citation for infraction,2021-03-29 9:04:00,1,
131,1390,3/29/2021 13:12,2021-03-29 12:59:00,11,FALSE,N. Gordon,Almond,1,White,Speech impairment or limited use of language,TRUE,60,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,52mph in 25mph zone,Citation for infraction,2021-03-29 12:59:00,1,
132,1391,3/29/2021 13:43,2021-03-29 13:26:00,13,FALSE,Almond,N. Gordon,1,White,,FALSE,20,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,55mph in 25mph zone,Citation for infraction,2021-03-29 13:26:00,1,
133,1392,3/29/2021 14:48,2021-03-29 14:35:00,8,FALSE,University Ave,Main St,1,White,,FALSE,30,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,63mph in a 45,Citation for infraction,2021-03-29 14:35:00,1,
134,1393,3/29/2021 14:59,2021-03-29 14:55:00,4,FALSE,Truman,Oak,1,Middle Eastern or South Asian,,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,40mph in 25mph zone,Warning (verbal or written),2021-03-29 14:55:00,1,
135,1394,3/29/2021 15:16,2021-03-29 15:05:00,11,FALSE,Truman,Pinehurst,1,White,,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,44mph in 25mph zone,Citation for infraction,2021-03-29 15:05:00,1,
136,1395,3/29/2021 15:25,2021-03-29 15:05:00,8,FALSE,Foothill Expwy,Main st,1,White,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,63mph in a 45,Citation for infraction,2021-03-29 15:05:00,1,
137,1398,3/30/2021 10:40,2021-03-30 10:30:00,8,FALSE,El Camino real,San Antonio Rd,1,Middle Eastern or South Asian,,FALSE,30,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,50mph in a 35,Citation for infraction,2021-03-30 10:30:00,1,
138,1400,3/30/2021 12:20,2021-03-30 10:20:00,10,FALSE,El Camino real,Los Altos ave,1,White,,FALSE,35,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,50mph in 35mph zone,Warning (verbal or written),2021-03-30 10:20:00,1,
139,1402,3/31/2021 8:50,2021-03-31 8:35:00,8,FALSE,Arboleda,Ciceroni,1,Hispanic/Latino(a),,FALSE,35,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,63mph in a 45,Citation for infraction,2021-03-31 8:35:00,1,
140,1403,3/31/2021 9:59,2021-03-31 9:48:00,9,FALSE,Almond,Sunkist,1,Pacific Islander,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,42mph in 25mph zone,Citation for infraction,2021-03-31 9:48:00,1,
141,1404,3/31/2021 10:13,2021-03-31 10:00:00,9,FALSE,Sylvian,N. San Antonio,1,Asian,,FALSE,35,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,43mph in 25mph zone,Citation for infraction,2021-03-31 10:00:00,1,
142,1405,3/31/2021 13:32,2021-03-31 13:25:00,5,FALSE,Almond,Sunkist,1,Hispanic/Latino(a),,FALSE,20,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,41mph in 25mph zone,Warning (verbal or written),2021-03-31 13:25:00,1,
143,1406,3/31/2021 14:07,2021-03-31 13:55:00,8,FALSE,Foothill Expwy,Springer rd,1,Middle Eastern or South Asian,,FALSE,35,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,63mph in 45,Citation for infraction,2021-03-31 13:55:00,1,
144,1407,3/31/2021 14:28,2021-03-31 14:15:00,8,FALSE,Foothill Expwy,Springer Rd,1,White,,FALSE,45,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,61mph in a 45,Citation for infraction,2021-03-31 14:15:00,1,
145,1408,3/31/2021 14:45,2021-03-31 14:20:00,9,FALSE,Almond,Sunkist,1,White,,FALSE,18,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,48mph in 25mph zone,Citation for infraction,2021-03-31 14:20:00,1,
146,1409,3/31/2021 14:52,2021-03-31 14:40:00,8,FALSE,Fremont Ave,Springer Rd,1,Hispanic/Latino(a),,FALSE,60,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,65mph in a 45,Citation for infraction,2021-03-31 14:40:00,1,
147,1417,4/1/2021 9:36,2021-04-01 8:35:00,10,FALSE,Los Altos Ave,,1,Middle Eastern or South Asian,,FALSE,45,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver in a school zone at a visual speed estimate of 40 mph. Lidar reading confirmed 37 mph at 470’ in front of Santa Rita school. Stopped and identified driver via license. Driver admitted to speed violation. Driver cited and released,Citation for infraction,2021-04-01 8:35:00,2,"37, 15"
148,1418,4/1/2021 12:57,2021-04-01 12:30:00,12,FALSE,Foothill Expwy,Edith Ave,1,Hispanic/Latino(a),,TRUE,30,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,66mph in a 45,Citation for infraction,2021-04-01 12:30:00,1,
149,1419,4/1/2021 14:30,2021-04-01 14:15:00,8,FALSE,Foothill Expwy,Springer Rd,1,Hispanic/Latino(a),,FALSE,50,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,61mph in 45,Citation for infraction,2021-04-01 14:15:00,1,
150,1429,4/2/2021 15:26,2021-04-02 14:40:00,14,FALSE,San Antonio Road,Pine Lane,1,White,,FALSE,30,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver north on San Antonio rd. Visual speed estimation 50mph at 700’Lidar confirmed 51 mph at 536’ in lane 2. Stopped driver. Identified by license. Cited and release,Citation for infraction,2021-04-02 14:40:00,2,"51, 35"
151,1435,4/5/2021 10:27,2021-04-05 10:17:00,10,FALSE,Almond,Sunkist,1,White,,FALSE,50,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,44mph in 25mph zone,Citation for infraction,2021-04-05 10:17:00,1,
152,1452,4/6/2021 10:18,2021-04-06 9:10:00,8,FALSE,Hawkins Dr,,1,Middle Eastern or South Asian,,FALSE,20,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,42mph in a 25,Citation for infraction,2021-04-06 9:10:00,1,
153,1455,4/6/2021 10:50,2021-04-06 10:48:00,8,FALSE,University ave,,1,White,,FALSE,20,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,67mph in 45,Citation for infraction,2021-04-06 10:48:00,1,
154,1461,4/6/2021 15:53,2021-04-06 15:40:00,8,FALSE,Miramonte Rd,Covington Rd,1,White,,FALSE,20,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,36mph in a 15 (school zone),Citation for infraction,2021-04-06 15:40:00,1,
155,1464,4/7/2021 8:19,2021-04-07 7:55:00,15,FALSE,W. Portola,San Antonio,1,Middle Eastern or South Asian,,FALSE,45,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,53mph in a 35mph zone,Citation for infraction,2021-04-07 7:55:00,1,
156,1471,4/7/2021 14:42,2021-04-07 14:28:00,10,FALSE,Almond,Alicia,1,Pacific Islander,,FALSE,55,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,47mph in 25mph zone,Citation for infraction,2021-04-07 14:28:00,1,
157,1472,4/7/2021 15:10,2021-04-07 15:00:00,8,FALSE,Edith Ave,University ave,1,White,,FALSE,20,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,66mph in a 45,Citation for infraction,2021-04-07 15:00:00,1,
158,1473,4/7/2021 15:42,2021-04-07 15:25:00,8,FALSE,Arastradero rd,Foothill Expwy,1,White,,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,63mph in a 45,Citation for infraction,2021-04-07 15:25:00,1,
159,1474,4/8/2021 10:20,2021-04-08 9:55:00,8,FALSE,Foothill Expwy,Arastradero rd,1,Asian,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,70mph in a 45,Citation for infraction,2021-04-08 9:55:00,1,
160,1479,4/8/2021 12:30,2021-04-08 12:10:00,8,FALSE,Foothill Expwy,San Antonio Rd,1,White,,FALSE,60,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,63mph in a 45,Citation for infraction,2021-04-08 12:10:00,1,
161,1480,4/8/2021 12:55,2021-04-08 12:40:00,8,FALSE,Foothill Expwy,Arastradero Rd,1,White,,FALSE,50,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,63mph in a 45,Citation for infraction,2021-04-08 12:40:00,1,
